,person_id,t_grade,f_grade_0,f_grade_208,f_grade_219,f_grade_232,f_grade_250,f_grade_261,f_grade_271,f_grade_285,f_grade_298,f_grade_300,predictResult_1,predictResult_ex0_1,predictResult_2,predictResult_ex0_2,predictResult_3,predictResult_ex0_3,predictResult_4,predictResult_ex0_4,predictResult_5,predictResult_ex0_5,predictResult_6,predictResult_ex0_6,predictResult_7,predictResult_ex0_7,predictResult_8,predictResult_ex0_8,predictResult_9,predictResult_ex0_9,predictResult_10,predictResult_ex0_10
2014,0M07001F12148,C_271,0,0,0,0,0,0,0,0,1,0,C_0,C_271,C_0,C_219,C_0,C_271,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219
2015,0M07001F121481,C_261,0,0,0,0,0,0,1,0,0,0,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_298,C_285,C_0,C_285
2016,0M07001F121482,C_261,0,0,0,0,0,0,1,0,0,0,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_298,C_285,C_0,C_285
2017,0W07001F121483,C_0,0,0,0,0,0,0,1,0,0,0,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_298,C_285,C_0,C_285
2018,0W07001F121484,C_0,0,0,0,0,0,0,1,0,0,0,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_298,C_285,C_0,C_285
2019,0M07001F121485,C_232,0,0,0,0,0,0,1,0,0,0,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_298,C_285,C_0,C_285
2020,0M07001F121486,C_285,0,0,0,0,0,0,1,0,0,0,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_298,C_285,C_0,C_285
2021,0M07001F121487,C_285,0,0,0,0,0,0,1,0,0,0,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_298,C_285,C_0,C_285
2022,0M07001F121488,C_232,0,0,0,0,0,0,1,0,0,0,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_298,C_285,C_0,C_285
2023,0M07001F12149,C_271,0,0,0,0,0,0,0,0,1,0,C_0,C_271,C_0,C_219,C_0,C_271,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219
2024,0M07001F121489,C_250,0,0,0,0,0,0,1,0,0,0,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_298,C_285,C_0,C_285
2025,0W07001F12148a,C_0,0,0,0,0,0,0,1,0,0,0,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_298,C_285,C_0,C_285
2026,0M07001F121491,C_261,0,0,0,0,0,0,1,0,0,0,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_298,C_285,C_0,C_285
2027,0M07001F121492,C_261,0,0,0,0,0,0,1,0,0,0,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_298,C_285,C_0,C_285
2028,0M07001F121493,C_261,0,0,0,0,0,0,1,0,0,0,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_298,C_285,C_0,C_285
2029,0M07001F1214a,C_285,0,0,0,0,0,0,0,0,1,0,C_0,C_271,C_0,C_219,C_0,C_271,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219
2030,0W07001F121494,C_0,0,0,0,0,0,0,1,0,0,0,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_298,C_285,C_0,C_285
2031,0W07001F121495,C_0,0,0,0,0,0,0,1,0,0,0,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_298,C_285,C_0,C_285
2032,0W07001F121496,C_0,0,0,0,0,0,0,1,0,0,0,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_298,C_285,C_0,C_285
2033,0W07001F121497,C_0,0,0,0,0,0,0,1,0,0,0,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_298,C_285,C_0,C_285
2034,0M07001F1214a1,C_285,0,0,0,0,0,0,0,1,0,0,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_271,C_0,C_219,C_0,C_219
2035,0M07001F1214a2,C_261,0,0,0,0,0,0,0,1,0,0,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_271,C_0,C_219,C_0,C_219
2036,0M07001F1214a3,C_232,0,0,0,0,0,0,0,1,0,0,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_271,C_0,C_219,C_0,C_219
2037,0M07001F1214a4,C_232,0,0,0,0,0,0,0,1,0,0,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_271,C_0,C_219,C_0,C_219
2038,0M07001F1214a5,C_250,0,0,0,0,0,0,0,1,0,0,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_271,C_0,C_219,C_0,C_219
2039,0M07001F1214a6,C_285,0,0,0,0,0,0,0,1,0,0,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_271,C_0,C_219,C_0,C_219
2040,0M07001F1214a7,C_285,0,0,0,0,0,0,0,1,0,0,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_271,C_0,C_219,C_0,C_219
2041,0M07001F1214b,C_285,0,0,0,0,0,0,0,0,1,0,C_0,C_271,C_0,C_219,C_0,C_271,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219
2042,0W07001F1214a8,C_0,0,0,0,0,0,0,0,1,0,0,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_271,C_0,C_219,C_0,C_219
2043,0M07001F1214b1,C_261,0,0,0,0,0,0,0,1,0,0,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_271,C_0,C_219,C_0,C_219
2044,0M07001F1214b2,C_261,0,0,0,0,0,0,0,1,0,0,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_271,C_0,C_219,C_0,C_219
2045,0M07001F1214b3,C_261,0,0,0,0,0,0,0,1,0,0,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_271,C_0,C_219,C_0,C_219
2046,0M07001F1214b4,C_261,0,0,0,0,0,0,0,1,0,0,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_271,C_0,C_219,C_0,C_219
2047,0W07001F1214b5,C_0,0,0,0,0,0,0,0,1,0,0,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_271,C_0,C_219,C_0,C_219
2048,0M07001F1214b6,C_250,0,0,0,0,0,0,0,1,0,0,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_271,C_0,C_219,C_0,C_219
2049,0W07001F1214c,C_0,0,0,0,0,0,0,0,0,1,0,C_0,C_271,C_0,C_219,C_0,C_271,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219
2050,1M07001F1214c,C_208,1,0,0,0,0,0,0,0,0,0,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_232,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219
2051,0M07001F1214c1,C_0,0,1,0,0,0,0,0,0,0,0,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219
2052,0W07001F1214d,C_0,0,0,0,0,0,0,0,0,1,0,C_0,C_271,C_0,C_219,C_0,C_271,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219
2053,0W07001F1214e,C_0,0,0,0,0,0,0,0,0,1,0,C_0,C_271,C_0,C_219,C_0,C_271,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219
2054,0W07001F1214f,C_0,0,0,0,0,0,0,0,0,1,0,C_0,C_271,C_0,C_219,C_0,C_271,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219
2055,0M07001F1215,C_298,0,0,0,0,0,0,0,0,0,1,C_0,C_219,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219
2056,0M07001F1216,C_298,0,0,0,0,0,0,0,0,0,1,C_0,C_219,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219
2057,0W07001F1214g,C_0,0,0,0,0,0,0,0,0,1,0,C_0,C_271,C_0,C_219,C_0,C_271,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219
2058,0M07001F12161,C_285,0,0,0,0,0,0,0,0,1,0,C_0,C_271,C_0,C_219,C_0,C_271,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219
2059,0M07001F121611,C_285,0,0,0,0,0,0,0,1,0,0,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_271,C_0,C_219,C_0,C_219
2060,0M07001F12162,C_285,0,0,0,0,0,0,0,0,1,0,C_0,C_271,C_0,C_219,C_0,C_271,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219
2061,0M07001F121621,C_285,0,0,0,0,0,0,0,1,0,0,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_271,C_0,C_219,C_0,C_219
2062,0M07001F121622,C_285,0,0,0,0,0,0,0,1,0,0,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_271,C_0,C_219,C_0,C_219
2063,0M07001F1217,C_298,0,0,0,0,0,0,0,0,0,1,C_0,C_219,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219
2064,0M07001F12172,C_298,0,0,0,0,0,0,0,0,1,0,C_0,C_271,C_0,C_219,C_0,C_271,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219
2065,0M07001F121623,C_0,0,0,0,0,0,0,0,1,0,0,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_271,C_0,C_219,C_0,C_219
2066,0M07001F1218,C_298,0,0,0,0,0,0,0,0,0,1,C_0,C_219,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219
2067,0W07001F12181,C_0,0,0,0,0,0,0,0,0,1,0,C_0,C_271,C_0,C_219,C_0,C_271,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219
2068,0M07001F12182,C_285,0,0,0,0,0,0,0,0,1,0,C_0,C_271,C_0,C_219,C_0,C_271,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219
2069,0M07001F121821,C_271,0,0,0,0,0,0,0,1,0,0,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_271,C_0,C_219,C_0,C_219
2070,0M07001F121822,C_261,0,0,0,0,0,0,0,1,0,0,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_271,C_0,C_219,C_0,C_219
2071,0W07001F121823,C_0,0,0,0,0,0,0,0,1,0,0,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_271,C_0,C_219,C_0,C_219
2072,0W07001F121824,C_0,0,0,0,0,0,0,0,1,0,0,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_271,C_0,C_219,C_0,C_219
2073,0M07001F121825,C_250,0,0,0,0,0,0,0,1,0,0,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_271,C_0,C_219,C_0,C_219
2074,0W07001F12183,C_0,0,0,0,0,0,0,0,0,1,0,C_0,C_271,C_0,C_219,C_0,C_271,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219
2075,0W07001F12184,C_0,0,0,0,0,0,0,0,0,1,0,C_0,C_271,C_0,C_219,C_0,C_271,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219
2076,0W07001F1219,C_0,0,0,0,0,0,0,0,0,0,1,C_0,C_219,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219
2077,0W07001F121a,C_0,0,0,0,0,0,0,0,0,0,1,C_0,C_219,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219
2078,0M07001F121a,C_285,0,0,0,0,0,0,0,0,0,1,C_0,C_219,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219
2079,0M07001F121a1,C_285,0,0,0,0,0,0,0,1,0,0,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_271,C_0,C_219,C_0,C_219
2080,0M07001F121a2,C_271,0,0,0,0,0,0,0,1,0,0,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_271,C_0,C_219,C_0,C_219
2081,0M07001F121a3,C_271,0,0,0,0,0,0,0,1,0,0,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_271,C_0,C_219,C_0,C_219
2082,0M07001F121a4,C_285,0,0,0,0,0,0,0,1,0,0,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_271,C_0,C_219,C_0,C_219
2083,0M07001F121b,C_298,0,0,0,0,0,0,0,0,0,1,C_0,C_219,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219
2084,0W07001F121a5,C_0,0,0,0,0,0,0,0,1,0,0,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_271,C_0,C_219,C_0,C_219
2085,0W07001F121a6,C_0,0,0,0,0,0,0,0,1,0,0,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_271,C_0,C_219,C_0,C_219
2086,0M07001F121b1,C_285,0,0,0,0,0,0,0,0,1,0,C_0,C_271,C_0,C_219,C_0,C_271,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219
2087,0M07001F121b11,C_285,0,0,0,0,0,0,0,1,0,0,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_271,C_0,C_219,C_0,C_219
2088,0W07001F121b12,C_0,0,0,0,0,0,0,0,1,0,0,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_271,C_0,C_219,C_0,C_219
2089,0W07001F121b13,C_0,0,0,0,0,0,0,0,1,0,0,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_271,C_0,C_219,C_0,C_219
2090,0M07001F121b14,C_250,0,0,0,0,0,0,0,1,0,0,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_271,C_0,C_219,C_0,C_219
2091,0M07001F121b15,C_250,0,0,0,0,0,0,0,1,0,0,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_271,C_0,C_219,C_0,C_219
2092,0M07001F121b2,C_261,0,0,0,0,0,0,0,0,1,0,C_0,C_271,C_0,C_219,C_0,C_271,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219
2093,0M07001F121b21,C_250,0,0,0,0,0,1,0,0,0,0,C_0,C_271,C_0,C_271,C_0,C_271,C_0,C_219,C_0,C_261,C_0,C_250,C_0,C_271,C_0,C_219,C_0,C_261,C_0,C_271
2094,0M07001F121b22,C_250,0,0,0,0,0,1,0,0,0,0,C_0,C_271,C_0,C_271,C_0,C_271,C_0,C_219,C_0,C_261,C_0,C_250,C_0,C_271,C_0,C_219,C_0,C_261,C_0,C_271
2095,0M07001F121b3,C_261,0,0,0,0,0,0,0,0,1,0,C_0,C_271,C_0,C_219,C_0,C_271,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219
2096,0M07001F121b31,C_232,0,0,0,0,0,1,0,0,0,0,C_0,C_271,C_0,C_271,C_0,C_271,C_0,C_219,C_0,C_261,C_0,C_250,C_0,C_271,C_0,C_219,C_0,C_261,C_0,C_271
2097,0M07001F121b32,C_232,0,0,0,0,0,1,0,0,0,0,C_0,C_271,C_0,C_271,C_0,C_271,C_0,C_219,C_0,C_261,C_0,C_250,C_0,C_271,C_0,C_219,C_0,C_261,C_0,C_271
2098,0M07001F121b33,C_232,0,0,0,0,0,1,0,0,0,0,C_0,C_271,C_0,C_271,C_0,C_271,C_0,C_219,C_0,C_261,C_0,C_250,C_0,C_271,C_0,C_219,C_0,C_261,C_0,C_271
2099,0M07001F121b34,C_232,0,0,0,0,0,1,0,0,0,0,C_0,C_271,C_0,C_271,C_0,C_271,C_0,C_219,C_0,C_261,C_0,C_250,C_0,C_271,C_0,C_219,C_0,C_261,C_0,C_271
2100,0M07001F121b35,C_250,0,0,0,0,0,1,0,0,0,0,C_0,C_271,C_0,C_271,C_0,C_271,C_0,C_219,C_0,C_261,C_0,C_250,C_0,C_271,C_0,C_219,C_0,C_261,C_0,C_271
2101,0M07001F121c,C_298,0,0,0,0,0,0,0,0,0,1,C_0,C_219,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219
2102,0M07001F121c1,C_285,0,0,0,0,0,0,0,0,1,0,C_0,C_271,C_0,C_219,C_0,C_271,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219
2103,0M07001F121c11,C_285,0,0,0,0,0,0,0,1,0,0,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_271,C_0,C_219,C_0,C_219
2104,0M07001F121c2,C_285,0,0,0,0,0,0,0,0,1,0,C_0,C_271,C_0,C_219,C_0,C_271,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219
2105,0M07001F121c3,C_285,0,0,0,0,0,0,0,0,1,0,C_0,C_271,C_0,C_219,C_0,C_271,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219
2106,0M07001F121c31,C_271,0,0,0,0,0,0,0,1,0,0,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_271,C_0,C_219,C_0,C_219
2107,0M07001F121c32,C_285,0,0,0,0,0,0,0,1,0,0,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_271,C_0,C_219,C_0,C_219
2108,0W07001F121c4,C_0,0,0,0,0,0,0,0,0,1,0,C_0,C_271,C_0,C_219,C_0,C_271,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219
2109,1M07001F121c4,C_232,1,0,0,0,0,0,0,0,0,0,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_232,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219
2110,0M07001F121c41,C_0,0,0,0,1,0,0,0,0,0,0,C_0,C_271,C_0,C_271,C_0,C_271,C_0,C_219,C_0,C_219,C_0,C_250,C_0,C_219,C_0,C_219,C_0,C_261,C_0,C_271
2111,0W07001F121c33,C_0,0,0,0,0,0,0,0,1,0,0,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_271,C_0,C_219,C_0,C_219
2112,0W07001F121c34,C_0,0,0,0,0,0,0,0,1,0,0,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_271,C_0,C_219,C_0,C_219
2113,0W07001F121c35,C_0,0,0,0,0,0,0,0,1,0,0,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_271,C_0,C_219,C_0,C_219
2114,0W07001F121c36,C_0,0,0,0,0,0,0,0,1,0,0,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_271,C_0,C_219,C_0,C_219
2115,0M07001F121d,C_298,0,0,0,0,0,0,0,0,0,1,C_0,C_219,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219
2116,0W07001F121c5,C_0,0,0,0,0,0,0,0,0,1,0,C_0,C_271,C_0,C_219,C_0,C_271,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219
2117,1M07001F121c5,C_298,0,0,0,0,0,0,0,0,1,0,C_0,C_271,C_0,C_219,C_0,C_271,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219
2118,0M07001F121c51,C_232,0,0,0,0,0,0,0,0,1,0,C_0,C_271,C_0,C_219,C_0,C_271,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219
2119,0M07001F121c52,C_232,0,0,0,0,0,0,0,0,1,0,C_0,C_271,C_0,C_219,C_0,C_271,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219
2120,0M07001F121c53,C_0,0,0,0,0,0,0,0,0,1,0,C_0,C_271,C_0,C_219,C_0,C_271,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219
2121,0W07001F121c6,C_0,0,0,0,0,0,0,0,0,1,0,C_0,C_271,C_0,C_219,C_0,C_271,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219
2122,1M07001F121c6,C_271,1,0,0,0,0,0,0,0,0,0,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_232,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219
2123,0M07001F121c7,C_261,0,0,0,0,0,0,0,0,1,0,C_0,C_271,C_0,C_219,C_0,C_271,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219
2124,0W07001F121c8,C_0,0,0,0,0,0,0,0,0,1,0,C_0,C_271,C_0,C_219,C_0,C_271,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219
2125,0M07001F121d1,C_285,0,0,0,0,0,0,0,0,1,0,C_0,C_271,C_0,C_219,C_0,C_271,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219
2126,0M07001F121d11,C_285,0,0,0,0,0,0,0,1,0,0,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_271,C_0,C_219,C_0,C_219
2127,0M07001F121d12,C_285,0,0,0,0,0,0,0,1,0,0,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_271,C_0,C_219,C_0,C_219
2128,0W07001F121d13,C_0,0,0,0,0,0,0,0,1,0,0,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_271,C_0,C_219,C_0,C_219
2129,0W07001F121d14,C_0,0,0,0,0,0,0,0,1,0,0,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_271,C_0,C_219,C_0,C_219
2130,0M07001F121e,C_298,0,0,0,0,0,0,0,0,0,1,C_0,C_219,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219
2131,0W07001F121d2,C_0,0,0,0,0,0,0,0,0,1,0,C_0,C_271,C_0,C_219,C_0,C_271,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219
